,date,track,race_number,race_name,market_id,selection_id,selection_name,model_odds,market_name,result,matched_volume,bsp,best_back_1m,best_back_5m,win
3455,2021-02-26,CANTERBURY,3,R3 1900m Hcap,1.179741757,38608164,12. Boom And Zoom,29.78,R3 1900m Hcap,LOSER,1399.31,30.96,40,32,0
3456,2021-02-26,CANTERBURY,3,R3 1900m Hcap,1.179741757,37965608,7. Avion Fury,62.32,R3 1900m Hcap,WINNER,3527.26,48.0,70,48,1
3457,2021-02-26,CANTERBURY,4,R4 1250m Hcap,1.179741759,10546064,3. What Could Be,15.78,R4 1250m Hcap,LOSER,4046.56,20.41,20,17.5,0
3458,2021-02-26,CANTERBURY,4,R4 1250m Hcap,1.179741759,30103697,10. Noble Soldier,10.5,R4 1250m Hcap,LOSER,12687.93,7.62,9,9.6,0
3459,2021-02-26,CANTERBURY,4,R4 1250m Hcap,1.179741759,25898605,2. Nindamos,60.47,R4 1250m Hcap,LOSER,1355.72,67.15,75,65,0
3460,2021-02-26,CANTERBURY,4,R4 1250m Hcap,1.179741759,8279679,4. Jailbreak,8.16,R4 1250m Hcap,WINNER,24885.57,7.51,6.8,6.8,1
3461,2021-02-26,CANTERBURY,4,R4 1250m Hcap,1.179741759,19818306,1. Exceltic,5.86,R4 1250m Hcap,LOSER,19618.04,6.1,5.3,4.5,0
3462,2021-02-26,CANTERBURY,4,R4 1250m Hcap,1.179741759,27541747,5. Phemonoe,4.84,R4 1250m Hcap,LOSER,7741.03,9.15,8.2,9.4,0
3463,2021-02-26,CANTERBURY,4,R4 1250m Hcap,1.179741759,22953865,6. Born A Warrior,4.89,R4 1250m Hcap,LOSER,31285.28,3.49,3.35,3.55,0
3464,2021-02-26,CANTERBURY,4,R4 1250m Hcap,1.179741759,38608165,8. Budhwar,41.16,R4 1250m Hcap,LOSER,4203.82,24.26,19,22,0
3465,2021-02-26,CANTERBURY,4,R4 1250m Hcap,1.179741759,11298408,9. Grenado,11.81,R4 1250m Hcap,LOSER,2920.67,26.19,24,25,0
3466,2021-02-26,CANTERBURY,5,R5 1900m Hcap,1.179741761,12654835,3. Dalmatia Prince,19.94,R5 1900m Hcap,LOSER,3911.27,19.42,19.5,21,0
3467,2021-02-26,CANTERBURY,5,R5 1900m Hcap,1.179741761,38608167,4. Fill Of Fun,6.05,R5 1900m Hcap,LOSER,24557.95,4.45,4.5,4.2,0
3468,2021-02-26,CANTERBURY,5,R5 1900m Hcap,1.179741761,38608168,5. Lamu,69.05,R5 1900m Hcap,LOSER,1359.28,62.47,36,48,0
3469,2021-02-26,CANTERBURY,5,R5 1900m Hcap,1.179741761,1323269,6. Main Stage,27.1,R5 1900m Hcap,LOSER,6327.44,20.04,16.5,16,0
3470,2021-02-26,CANTERBURY,5,R5 1900m Hcap,1.179741761,35461380,7. Mars,8.58,R5 1900m Hcap,WINNER,19627.32,6.0,5.3,5.3,1
3471,2021-02-26,CANTERBURY,5,R5 1900m Hcap,1.179741761,8845885,8. Hes A Given,34.22,R5 1900m Hcap,LOSER,2774.5,23.55,32,27,0
3472,2021-02-26,CANTERBURY,5,R5 1900m Hcap,1.179741761,38608169,9. Impactful,15.89,R5 1900m Hcap,LOSER,4586.89,12.0,9.6,12,0
3473,2021-02-26,CANTERBURY,5,R5 1900m Hcap,1.179741761,38285412,11. Undoubted,16.79,R5 1900m Hcap,LOSER,7463.83,10.53,10,9.4,0
3474,2021-02-26,CANTERBURY,5,R5 1900m Hcap,1.179741761,25099320,12. Landstrasse,189.68,R5 1900m Hcap,LOSER,795.07,130.67,80,130,0
3475,2021-02-26,CANTERBURY,5,R5 1900m Hcap,1.179741761,38320644,2. Major Artie,6.25,R5 1900m Hcap,LOSER,40149.12,5.03,5.3,5.2,0
3476,2021-02-26,CANTERBURY,5,R5 1900m Hcap,1.179741761,38608170,10. Newtown Bluebag,32.05,R5 1900m Hcap,LOSER,3445.06,23.62,29,25,0
3477,2021-02-26,CANTERBURY,6,R6 1100m Hcap,1.179741763,4318320,13. Tessera,170.64,R6 1100m Hcap,LOSER,512.68,150.0,170,180,0
3478,2021-02-26,CANTERBURY,6,R6 1100m Hcap,1.179741763,22624566,1. All Cylinders,17.47,R6 1100m Hcap,LOSER,3078.41,28.5,23,29,0
3479,2021-02-26,CANTERBURY,6,R6 1100m Hcap,1.179741763,21661017,2. Perigord,20.49,R6 1100m Hcap,LOSER,2179.18,38.0,40,55,0
3480,2021-02-26,CANTERBURY,6,R6 1100m Hcap,1.179741763,1209291,11. Najmah,2.82,R6 1100m Hcap,LOSER,139112.47,1.65,1.66,1.55,0
3481,2021-02-26,CANTERBURY,6,R6 1100m Hcap,1.179741763,28631147,9. Lunar Tramp,28.23,R6 1100m Hcap,WINNER,6403.81,19.5,17,17,1
3482,2021-02-26,CANTERBURY,6,R6 1100m Hcap,1.179741763,12462283,10. Crafty Tycoon,45.88,R6 1100m Hcap,LOSER,1177.36,49.59,65,50,0
3483,2021-02-26,CANTERBURY,6,R6 1100m Hcap,1.179741763,19931824,3. Broken Arrows,19.64,R6 1100m Hcap,LOSER,3612.27,22.82,19,24,0
3484,2021-02-26,CANTERBURY,6,R6 1100m Hcap,1.179741763,22953864,5. Cardiff,10.19,R6 1100m Hcap,LOSER,12031.29,9.12,8.6,10,0
3485,2021-02-26,CANTERBURY,6,R6 1100m Hcap,1.179741763,17398986,7. Partners,18.84,R6 1100m Hcap,LOSER,2231.44,26.0,20,23,0
3486,2021-02-26,CANTERBURY,6,R6 1100m Hcap,1.179741763,38608172,8. Stellar Pauline,13.54,R6 1100m Hcap,LOSER,4986.52,24.0,22,20,0
3487,2021-02-26,CANTERBURY,7,R7 1550m Hcap,1.179741765,2286350,1. Above And Beyond,4.32,R7 1550m Hcap,LOSER,18332.98,7.21,6.6,6.4,0
3488,2021-02-26,CANTERBURY,7,R7 1550m Hcap,1.179741765,36852918,2. Saffiano,7.47,R7 1550m Hcap,LOSER,11649.41,8.6,7,6.8,0
3489,2021-02-26,CANTERBURY,7,R7 1550m Hcap,1.179741765,38108832,4. Strange Charm,4.59,R7 1550m Hcap,LOSER,57647.24,3.05,3.1,3.2,0
3490,2021-02-26,CANTERBURY,7,R7 1550m Hcap,1.179741765,793658,6. Foxborough,5.22,R7 1550m Hcap,WINNER,20096.87,5.36,4.7,4.8,1
3491,2021-02-26,CANTERBURY,7,R7 1550m Hcap,1.179741765,38015473,9. Grace Augusta,42.96,R7 1550m Hcap,LOSER,796.43,65.0,44,60,0
3492,2021-02-26,CANTERBURY,7,R7 1550m Hcap,1.179741765,38608174,10. Hercules Mo,29.45,R7 1550m Hcap,LOSER,2191.38,38.0,44,36,0
3493,2021-02-26,CANTERBURY,7,R7 1550m Hcap,1.179741765,9818650,11. Weekend Affair,12.15,R7 1550m Hcap,LOSER,11941.34,9.0,10,9.6,0
3494,2021-02-26,CANTERBURY,7,R7 1550m Hcap,1.179741765,30466415,12. Charlies Law,142.54,R7 1550m Hcap,LOSER,352.82,218.98,140,120,0
3495,2021-02-26,CANTERBURY,7,R7 1550m Hcap,1.179741765,22381024,8. Renalot,12.74,R7 1550m Hcap,LOSER,2797.84,24.83,22,26,0
3496,2021-02-26,MOONEE VALLEY,1,R1 1200m 2yo,1.179746057,38607931,7. Paris Shiraz,13.97,R1 1200m 2yo,LOSER,4836.09,28.71,20,26,0
3497,2021-02-26,MOONEE VALLEY,1,R1 1200m 2yo,1.179746057,38607930,6. Zuma,99.52,R1 1200m 2yo,LOSER,1799.34,70.0,65,60,0
3498,2021-02-26,MOONEE VALLEY,1,R1 1200m 2yo,1.179746057,37794010,4. Micro,5.54,R1 1200m 2yo,LOSER,21985.41,4.6,4.8,4.7,0
3499,2021-02-26,MOONEE VALLEY,1,R1 1200m 2yo,1.179746057,38607926,1. Treporti,2.6,R1 1200m 2yo,LOSER,71132.3,1.93,2.2,1.98,0
3500,2021-02-26,MOONEE VALLEY,1,R1 1200m 2yo,1.179746057,38607927,2. Cheerful Legend,7.84,R1 1200m 2yo,WINNER,21805.91,5.83,6.4,6.8,1
3501,2021-02-26,MOONEE VALLEY,1,R1 1200m 2yo,1.179746057,38607928,3. Gobbled,7.81,R1 1200m 2yo,LOSER,7126.53,14.73,7.6,10.5,0
3502,2021-02-26,MOONEE VALLEY,2,R2 1200m CL1,1.179746059,38416466,1. Oreilly Mcluke,8.81,R2 1200m CL1,LOSER,9237.83,16.0,17.5,16,0
3503,2021-02-26,MOONEE VALLEY,2,R2 1200m CL1,1.179746059,38607933,4. Squamanzer,17.57,R2 1200m CL1,LOSER,5954.69,22.64,25,22,0
3504,2021-02-26,MOONEE VALLEY,2,R2 1200m CL1,1.179746059,28365313,5. Frag,19.69,R2 1200m CL1,LOSER,1322.49,90.0,75,90,0
3505,2021-02-26,MOONEE VALLEY,2,R2 1200m CL1,1.179746059,1316097,6. Frisson,10.01,R2 1200m CL1,LOSER,6203.36,24.18,20,21,0
3506,2021-02-26,MOONEE VALLEY,2,R2 1200m CL1,1.179746059,38607934,7. Marabi,1.75,R2 1200m CL1,WINNER,304011.42,1.2,1.21,1.21,1
3507,2021-02-26,MOONEE VALLEY,2,R2 1200m CL1,1.179746059,38607935,8. Especial Courage,65.24,R2 1200m CL1,LOSER,1099.56,190.07,100,190,0
3508,2021-02-26,MOONEE VALLEY,2,R2 1200m CL1,1.179746059,37435880,9. No Puzzle,24.35,R2 1200m CL1,LOSER,2260.62,65.0,55,60,0
3509,2021-02-26,MOONEE VALLEY,3,R3 1600m Hcap,1.179746061,681235,2. Cassius,2.54,R3 1600m Hcap,LOSER,79524.8,2.84,2.76,2.84,0
3510,2021-02-26,MOONEE VALLEY,3,R3 1600m Hcap,1.179746061,35672505,3. Crimson Ace,7.8,R3 1600m Hcap,LOSER,16633.64,7.26,7.4,7,0
3511,2021-02-26,MOONEE VALLEY,3,R3 1600m Hcap,1.179746061,15134846,4. Reserve Street,13.17,R3 1600m Hcap,LOSER,13522.82,7.57,9.2,7.8,0
3512,2021-02-26,MOONEE VALLEY,3,R3 1600m Hcap,1.179746061,28356797,5. Cernan,12.97,R3 1600m Hcap,LOSER,7582.83,12.62,10,11.5,0
3513,2021-02-26,MOONEE VALLEY,3,R3 1600m Hcap,1.179746061,20259623,6. Surreal Image,12.04,R3 1600m Hcap,LOSER,23084.68,8.84,8.6,7.4,0
3514,2021-02-26,MOONEE VALLEY,3,R3 1600m Hcap,1.179746061,23413265,7. Tea Tales,11.87,R3 1600m Hcap,LOSER,6081.95,22.29,14.5,18,0
3515,2021-02-26,MOONEE VALLEY,3,R3 1600m Hcap,1.179746061,20059095,8. Rewarding Ruby,43.67,R3 1600m Hcap,LOSER,2676.99,44.29,75,44,0
3516,2021-02-26,MOONEE VALLEY,3,R3 1600m Hcap,1.179746061,35727798,1. The Regiment,7.37,R3 1600m Hcap,WINNER,23462.77,9.53,8.4,10,1
3517,2021-02-26,MOONEE VALLEY,4,R4 955m Hcap,1.179746063,24215682,1. Sartorial Splendor,4.82,R4 955m Hcap,LOSER,101310.17,2.9,2.94,2.76,0
3518,2021-02-26,MOONEE VALLEY,4,R4 955m Hcap,1.179746063,28648282,2. Ms Catherine,5.79,R4 955m Hcap,LOSER,26815.48,7.6,8,7,0
3519,2021-02-26,MOONEE VALLEY,4,R4 955m Hcap,1.179746063,24264917,3. Rock Tycoon,64.12,R4 955m Hcap,LOSER,3527.17,40.0,34,32,0
3520,2021-02-26,MOONEE VALLEY,4,R4 955m Hcap,1.179746063,28551920,4. China Affair,12.1,R4 955m Hcap,LOSER,7816.83,13.26,14,13.5,0
3521,2021-02-26,MOONEE VALLEY,4,R4 955m Hcap,1.179746063,23678782,5. Koonunga,8.53,R4 955m Hcap,LOSER,8515.03,13.5,13.5,12,0
3522,2021-02-26,MOONEE VALLEY,4,R4 955m Hcap,1.179746063,36120820,8. Lesage,5.63,R4 955m Hcap,WINNER,27954.78,6.4,5.4,6.4,1
3523,2021-02-26,MOONEE VALLEY,4,R4 955m Hcap,1.179746063,38607936,9. Esta La Roca,6.84,R4 955m Hcap,LOSER,14275.23,7.6,7.2,7.2,0
3524,2021-02-26,MOONEE VALLEY,4,R4 955m Hcap,1.179746063,35696347,10. The Natural,12.41,R4 955m Hcap,LOSER,5388.43,22.0,18.5,26,0
3525,2021-02-26,MOONEE VALLEY,5,R5 1200m 3yo,1.179746065,35834574,2. Ice Ice Baby,6.63,R5 1200m 3yo,LOSER,19702.23,7.8,7.6,7.4,0
3526,2021-02-26,MOONEE VALLEY,5,R5 1200m 3yo,1.179746065,38607937,3. Savannah Cloud,3.53,R5 1200m 3yo,LOSER,84151.41,2.44,2.36,2.38,0
3527,2021-02-26,MOONEE VALLEY,5,R5 1200m 3yo,1.179746065,38607938,4. Frankie Two Angels,24.83,R5 1200m 3yo,LOSER,1924.94,60.0,50,65,0
3528,2021-02-26,MOONEE VALLEY,5,R5 1200m 3yo,1.179746065,38607939,5. Ilovethegame,16.55,R5 1200m 3yo,LOSER,6307.0,19.35,21,19.5,0
3529,2021-02-26,MOONEE VALLEY,5,R5 1200m 3yo,1.179746065,38607941,8. Born To Succeed,96.29,R5 1200m 3yo,LOSER,386.3,463.24,210,460,0
3530,2021-02-26,MOONEE VALLEY,5,R5 1200m 3yo,1.179746065,38607942,10. Zelify,11.67,R5 1200m 3yo,LOSER,9225.48,11.43,12.5,11.5,0
3531,2021-02-26,MOONEE VALLEY,5,R5 1200m 3yo,1.179746065,12076738,1. Snapper,4.84,R5 1200m 3yo,WINNER,84094.63,3.11,3.3,3.3,1
3532,2021-02-26,MOONEE VALLEY,5,R5 1200m 3yo,1.179746065,38607940,7. Panagsama,182.89,R5 1200m 3yo,LOSER,869.01,200.0,120,190,0
3533,2021-02-26,MOONEE VALLEY,6,R6 2040m Hcap,1.179746067,38246805,9. Comanche Brave,4.13,R6 2040m Hcap,LOSER,67271.77,2.89,3,2.88,0
3534,2021-02-26,MOONEE VALLEY,6,R6 2040m Hcap,1.179746067,38607945,10. Holster,4.55,R6 2040m Hcap,LOSER,37943.68,4.8,4.7,4.6,0
3535,2021-02-26,MOONEE VALLEY,6,R6 2040m Hcap,1.179746067,28369483,11. Kenzee River,32.82,R6 2040m Hcap,LOSER,1475.36,60.0,40,50,0
3536,2021-02-26,MOONEE VALLEY,6,R6 2040m Hcap,1.179746067,37505994,8. Snoano,27.86,R6 2040m Hcap,WINNER,10108.84,32.0,28,24,1
3537,2021-02-26,MOONEE VALLEY,6,R6 2040m Hcap,1.179746067,24939613,7. Lorenzetti,6.24,R6 2040m Hcap,LOSER,32437.51,4.56,5.2,5.1,0
3538,2021-02-26,MOONEE VALLEY,6,R6 2040m Hcap,1.179746067,28763272,6. Beau Balmain,23.63,R6 2040m Hcap,LOSER,1669.21,42.31,48,40,0
3539,2021-02-26,MOONEE VALLEY,6,R6 2040m Hcap,1.179746067,23925424,5. Sahar,20.87,R6 2040m Hcap,LOSER,2194.36,44.0,38,55,0
3540,2021-02-26,MOONEE VALLEY,6,R6 2040m Hcap,1.179746067,26491977,1. Mr Reckless,37.75,R6 2040m Hcap,LOSER,2055.61,60.0,40,40,0
3541,2021-02-26,MOONEE VALLEY,6,R6 2040m Hcap,1.179746067,457778,2. Under Oath,19.31,R6 2040m Hcap,LOSER,7399.13,17.24,15,19,0
3542,2021-02-26,MOONEE VALLEY,6,R6 2040m Hcap,1.179746067,31082979,3. The Statesman,23.87,R6 2040m Hcap,LOSER,1946.33,44.0,40,40,0
3543,2021-02-26,MOONEE VALLEY,6,R6 2040m Hcap,1.179746067,644889,4. Larrikin,9.9,R6 2040m Hcap,LOSER,6311.4,17.26,15.5,20,0
3544,2021-02-26,MOONEE VALLEY,7,R7 2500m Hcap,1.179746069,18969689,1. Fanciful Toff,5.79,R7 2500m Hcap,WINNER,62425.1,4.68,4.3,4.8,1
3545,2021-02-26,MOONEE VALLEY,7,R7 2500m Hcap,1.179746069,36474822,2. Playoffs,6.26,R7 2500m Hcap,LOSER,23196.25,7.44,6.6,6.4,0
3546,2021-02-26,MOONEE VALLEY,7,R7 2500m Hcap,1.179746069,22459714,3. Outlandos,4.77,R7 2500m Hcap,LOSER,42380.63,5.41,6.2,5.7,0
3547,2021-02-26,MOONEE VALLEY,7,R7 2500m Hcap,1.179746069,27858135,4. Guns Ablazing,5.8,R7 2500m Hcap,LOSER,51940.26,5.13,6,5.3,0
3548,2021-02-26,MOONEE VALLEY,7,R7 2500m Hcap,1.179746069,26720345,5. Jukila,39.89,R7 2500m Hcap,LOSER,3528.89,39.1,36,32,0
3549,2021-02-26,MOONEE VALLEY,7,R7 2500m Hcap,1.179746069,3481120,7. Perfect Illusion,10.46,R7 2500m Hcap,LOSER,14544.63,11.19,8.2,9.2,0
3550,2021-02-26,MOONEE VALLEY,7,R7 2500m Hcap,1.179746069,36865494,8. Kiptanui,11.08,R7 2500m Hcap,LOSER,13931.38,14.68,11.5,12.5,0
3551,2021-02-26,MOONEE VALLEY,7,R7 2500m Hcap,1.179746069,17983023,9. Double Bluff,180.84,R7 2500m Hcap,LOSER,988.25,122.71,110,120,0
3552,2021-02-26,MOONEE VALLEY,7,R7 2500m Hcap,1.179746069,16701185,10. Eaton,25.62,R7 2500m Hcap,LOSER,4803.29,21.11,27,28,0
3553,2021-02-26,MOONEE VALLEY,7,R7 2500m Hcap,1.179746069,25188862,6. Horse For Higher,33.4,R7 2500m Hcap,LOSER,2312.51,38.0,48,38,0
3554,2021-02-26,MOONEE VALLEY,8,R8 1200m Hcap,1.179746071,38607947,8. Vongole,10.74,R8 1200m Hcap,LOSER,22255.78,10.93,10,10,0
3555,2021-02-26,MOONEE VALLEY,8,R8 1200m Hcap,1.179746071,13321221,9. Queen Annabel,33.02,R8 1200m Hcap,LOSER,4469.37,52.78,40,44,0
3556,2021-02-26,MOONEE VALLEY,8,R8 1200m Hcap,1.179746071,22732857,10. Madam Superior,9.96,R8 1200m Hcap,LOSER,22415.34,11.54,12,13,0
3557,2021-02-26,MOONEE VALLEY,8,R8 1200m Hcap,1.179746071,38607948,11. Ping Ping,156.37,R8 1200m Hcap,LOSER,1072.85,232.91,310,180,0
3558,2021-02-26,MOONEE VALLEY,8,R8 1200m Hcap,1.179746071,19167308,12. Onslaught,58.15,R8 1200m Hcap,LOSER,4006.7,55.0,75,46,0
3559,2021-02-26,MOONEE VALLEY,8,R8 1200m Hcap,1.179746071,38607949,13. Lucifers Reward,34.29,R8 1200m Hcap,LOSER,7288.89,45.85,30,29,0
3560,2021-02-26,MOONEE VALLEY,8,R8 1200m Hcap,1.179746071,22649409,7. Scottish Rogue,22.5,R8 1200m Hcap,LOSER,5297.86,34.31,29,32,0
3561,2021-02-26,MOONEE VALLEY,8,R8 1200m Hcap,1.179746071,26491976,6. Zoushack,3.63,R8 1200m Hcap,LOSER,175698.25,2.56,2.3,2.32,0
3562,2021-02-26,MOONEE VALLEY,8,R8 1200m Hcap,1.179746071,28276425,1. Open Minded,5.21,R8 1200m Hcap,WINNER,92863.76,4.75,4.9,4.7,1
3563,2021-02-26,MOONEE VALLEY,8,R8 1200m Hcap,1.179746071,38607946,2. Leiter,14.45,R8 1200m Hcap,LOSER,26189.29,11.16,11.5,12,0
3564,2021-02-26,SALE,1,R1 2226m Mdn,1.179746382,24838415,4. Praise The Power,4.59,R1 2226m Mdn,WINNER,14137.81,7.23,7,8.2,1
3565,2021-02-26,SALE,1,R1 2226m Mdn,1.179746382,386419,1. Coleridge,10.22,R1 2226m Mdn,LOSER,6537.26,10.0,9.4,9.4,0
3566,2021-02-26,SALE,1,R1 2226m Mdn,1.179746382,34336455,2. Doom Star,1.65,R1 2226m Mdn,LOSER,60554.67,1.43,1.48,1.43,0
3567,2021-02-26,SALE,1,R1 2226m Mdn,1.179746382,26735277,3. Hooroorob,12.71,R1 2226m Mdn,LOSER,6040.29,13.67,12,12.5,0
3568,2021-02-26,SALE,2,R2 1006m Mdn,1.179746384,38607973,4. Chevosa,27.27,R2 1006m Mdn,LOSER,793.58,46.0,60,50,0
3569,2021-02-26,SALE,2,R2 1006m Mdn,1.179746384,38178102,6. The Trance Factor,28.23,R2 1006m Mdn,LOSER,789.82,36.0,26,26,0
3570,2021-02-26,SALE,2,R2 1006m Mdn,1.179746384,37830056,7. Treatz,3.75,R2 1006m Mdn,WINNER,17732.38,3.68,3.85,3.95,1
3571,2021-02-26,SALE,2,R2 1006m Mdn,1.179746384,38607975,8. Tywina,20.4,R2 1006m Mdn,LOSER,1133.79,26.05,32,27,0
3572,2021-02-26,SALE,2,R2 1006m Mdn,1.179746384,38484097,3. Mysterious Art,1.87,R2 1006m Mdn,LOSER,47640.7,1.62,1.63,1.61,0
3573,2021-02-26,SALE,2,R2 1006m Mdn,1.179746384,38607972,2. Mackong Fortune,63.8,R2 1006m Mdn,LOSER,341.98,120.0,95,100,0
3574,2021-02-26,SALE,2,R2 1006m Mdn,1.179746384,2138115,1. Shootist,16.21,R2 1006m Mdn,LOSER,1093.59,39.79,19,32,0
3575,2021-02-26,SALE,3,R3 1415m 3yo,1.179746386,38607976,1. Almost Reset,72.43,R3 1415m 3yo,LOSER,151.37,300.0,80,170,0
3576,2021-02-26,SALE,3,R3 1415m 3yo,1.179746386,35728615,2. Captain Spud,2.09,R3 1415m 3yo,WINNER,54120.19,1.92,2.14,2.22,1
3577,2021-02-26,SALE,3,R3 1415m 3yo,1.179746386,38607977,3. Dunhili,72.43,R3 1415m 3yo,LOSER,479.51,90.0,80,75,0
3578,2021-02-26,SALE,3,R3 1415m 3yo,1.179746386,28597807,4. Hezazeb,14.98,R3 1415m 3yo,LOSER,1075.34,32.0,30,40,0
3579,2021-02-26,SALE,3,R3 1415m 3yo,1.179746386,36121743,6. Kermy,4.97,R3 1415m 3yo,LOSER,23969.23,3.35,3.4,2.9,0
3580,2021-02-26,SALE,3,R3 1415m 3yo,1.179746386,38607979,7. King Of Avalon,26.21,R3 1415m 3yo,LOSER,424.98,100.0,80,100,0
3581,2021-02-26,SALE,3,R3 1415m 3yo,1.179746386,38607980,8. Lord Havelock,64.13,R3 1415m 3yo,LOSER,143.67,163.25,95,100,0
3582,2021-02-26,SALE,3,R3 1415m 3yo,1.179746386,36105628,9. Sealbhach,193.06,R3 1415m 3yo,LOSER,127.17,750.0,230,490,0
3583,2021-02-26,SALE,3,R3 1415m 3yo,1.179746386,38607981,10. Aeecee Dame,14.07,R3 1415m 3yo,LOSER,2325.13,19.5,12,15,0
3584,2021-02-26,SALE,3,R3 1415m 3yo,1.179746386,3275853,11. Princess Tina,27.92,R3 1415m 3yo,LOSER,920.01,59.75,48,50,0
3585,2021-02-26,SALE,3,R3 1415m 3yo,1.179746386,38607978,5. Hoiana Shores,16.67,R3 1415m 3yo,LOSER,2989.77,18.5,14,15.5,0
3586,2021-02-26,SALE,4,R4 1415m Mdn,1.179746388,17440422,1. All Accomplished,150.27,R4 1415m Mdn,LOSER,54.0,807.39,310,380,0
3587,2021-02-26,SALE,4,R4 1415m Mdn,1.179746388,27122257,2. Capito,8.01,R4 1415m Mdn,LOSER,5799.35,9.34,7.6,7.6,0
3588,2021-02-26,SALE,4,R4 1415m Mdn,1.179746388,38256386,3. Lochend Rocky Roy,27.34,R4 1415m Mdn,LOSER,2886.39,13.88,14.5,14,0
3589,2021-02-26,SALE,4,R4 1415m Mdn,1.179746388,37506554,4. Strikeout,27.48,R4 1415m Mdn,LOSER,1260.62,48.18,48,48,0
3590,2021-02-26,SALE,4,R4 1415m Mdn,1.179746388,28396840,5. The Stager,1.79,R4 1415m Mdn,WINNER,74142.24,1.4,1.43,1.45,1
3591,2021-02-26,SALE,4,R4 1415m Mdn,1.179746388,37506555,6. Another Pluck,19.45,R4 1415m Mdn,LOSER,2015.5,20.03,18,18,0
3592,2021-02-26,SALE,4,R4 1415m Mdn,1.179746388,27399722,8. Miss Vicki,25.33,R4 1415m Mdn,LOSER,1253.89,36.0,34,38,0
3593,2021-02-26,SALE,4,R4 1415m Mdn,1.179746388,38607983,11. Shakhani,78.84,R4 1415m Mdn,LOSER,544.79,60.05,55,65,0
3594,2021-02-26,SALE,6,R6 1006m Hcap,1.179746392,11574697,9. Dominant Way,41.08,R6 1006m Hcap,LOSER,1112.7,41.33,50,42,0
3595,2021-02-26,SALE,6,R6 1006m Hcap,1.179746392,12421568,12. Coureuse Controls,131.58,R6 1006m Hcap,LOSER,231.86,415.82,200,210,0
3596,2021-02-26,SALE,6,R6 1006m Hcap,1.179746392,24405511,8. Stryke A Nerv,11.93,R6 1006m Hcap,LOSER,4557.92,18.08,15.5,17,0
3597,2021-02-26,SALE,6,R6 1006m Hcap,1.179746392,27290786,5. Im Cheeky,6.6,R6 1006m Hcap,WINNER,24222.05,5.03,5.8,5,1
3598,2021-02-26,SALE,6,R6 1006m Hcap,1.179746392,10834517,4. Wimborne,32.98,R6 1006m Hcap,LOSER,1222.5,29.64,40,30,0
3599,2021-02-26,SALE,6,R6 1006m Hcap,1.179746392,26446249,3. The Running Man,4.7,R6 1006m Hcap,LOSER,14361.72,4.44,3.95,4.1,0
3600,2021-02-26,SALE,6,R6 1006m Hcap,1.179746392,2962985,1. All In Brawl,2.84,R6 1006m Hcap,LOSER,35901.34,2.65,2.46,2.62,0
3601,2021-02-26,SALE,6,R6 1006m Hcap,1.179746392,23315547,2. Zizi La Fille,10.94,R6 1006m Hcap,LOSER,2169.33,13.96,15.5,14,0
3602,2021-02-26,SALE,7,R7 1415m Hcap,1.179746394,38607987,3. Whatarap,9.23,R7 1415m Hcap,LOSER,5545.88,12.0,9.2,11.5,0
3603,2021-02-26,SALE,7,R7 1415m Hcap,1.179746394,24127905,4. Redeemer,15.86,R7 1415m Hcap,LOSER,3049.02,18.2,13.5,15.5,0
3604,2021-02-26,SALE,7,R7 1415m Hcap,1.179746394,23181961,5. The Cook,17.71,R7 1415m Hcap,WINNER,8896.0,7.4,9.4,9,1
3605,2021-02-26,SALE,7,R7 1415m Hcap,1.179746394,25261995,6. Hawksmoor,18.39,R7 1415m Hcap,LOSER,1654.57,32.0,24,26,0
3606,2021-02-26,SALE,7,R7 1415m Hcap,1.179746394,10786792,7. Well Meet Again,37.5,R7 1415m Hcap,LOSER,472.62,139.38,80,95,0
3607,2021-02-26,SALE,7,R7 1415m Hcap,1.179746394,27005434,9. Tycoon Felix,8.88,R7 1415m Hcap,LOSER,7452.25,8.27,6.4,7.2,0
3608,2021-02-26,SALE,7,R7 1415m Hcap,1.179746394,17090758,10. Baby Cakes,14.3,R7 1415m Hcap,LOSER,1981.2,30.53,28,22,0
3609,2021-02-26,SALE,7,R7 1415m Hcap,1.179746394,21188563,11. Atomic Charge,17.42,R7 1415m Hcap,LOSER,12283.11,5.3,7,7,0
3610,2021-02-26,SALE,7,R7 1415m Hcap,1.179746394,21207741,12. Little Red Rooster,149.86,R7 1415m Hcap,LOSER,331.88,321.67,160,300,0
3611,2021-02-26,SALE,7,R7 1415m Hcap,1.179746394,27399682,1. Pipe Dreams,4.45,R7 1415m Hcap,LOSER,20833.9,4.2,4.3,4,0
3612,2021-02-26,SALE,7,R7 1415m Hcap,1.179746394,26735528,8. Tiny Hussy,7.9,R7 1415m Hcap,LOSER,6260.62,9.27,8.6,8,0
3613,2021-02-26,SALE,8,R8 1206m Hcap,1.179746396,38607989,7. Maldestro,13.15,R8 1206m Hcap,WINNER,15060.68,11.88,13,10.5,1
3614,2021-02-26,SALE,8,R8 1206m Hcap,1.179746396,38607990,8. Brazen Princess,11.23,R8 1206m Hcap,LOSER,8225.53,11.34,8.8,11,0
3615,2021-02-26,SALE,8,R8 1206m Hcap,1.179746396,38466369,10. Harpers Bight,59.51,R8 1206m Hcap,LOSER,1814.5,44.0,38,40,0
